"category","sub_category","zh","en","slug","priority","status","source_key"
"数据工程与分析","分析与指标","用户属性","User Property","user-property-analytics","P1","candidate","PRODUCT"
"数据工程与分析","机器学习数据","训练集","Training Set","training-set","P0","candidate","OPENAI"
"数据工程与分析","机器学习数据","特征存储","Feature Store","feature-store","P1","candidate","OPENAI"
"数据工程与分析","机器学习数据","标注数据","Labeled Data","labeled-data","P1","candidate","OPENAI"
"数据工程与分析","机器学习数据","合成数据","Synthetic Data","synthetic-data","P1","candidate","OPENAI"
"数据工程与分析","机器学习数据","测试集","Test Set","test-set-ml","P1","candidate","OPENAI"
"数据工程与分析","机器学习数据","验证集","Validation Set","validation-set","P1","candidate","OPENAI"
"数据工程与分析","事件流","去重处理","Deduplication","deduplication","P0","candidate","SPARK"
"数据工程与分析","事件流","消费者","Consumer","event-consumer","P0","candidate","KAFKA"
"数据工程与分析","事件流","生产者","Producer","event-producer","P0","candidate","KAFKA"
"数据工程与分析","事件流","事件流","Event Stream","event-stream","P0","candidate","KAFKA"
"数据工程与分析","事件流","主题","Topic","topic-stream","P0","candidate","KAFKA"
"数据工程与分析","事件流","至少一次投递","At-least-once Delivery","at-least-once-delivery","P1","candidate","KAFKA"
"数据工程与分析","事件流","消费者组","Consumer Group","consumer-group","P1","candidate","KAFKA"
"数据工程与分析","事件流","死信队列","Dead-letter Queue","dead-letter-queue","P1","candidate","KAFKA"
"数据工程与分析","事件流","事件重放","Event Replay","event-replay","P1","candidate","KAFKA"
"数据工程与分析","事件流","恰好一次语义","Exactly-once Semantics","exactly-once-semantics","P1","candidate","SPARK"
"数据工程与分析","事件流","幂等消费者","Idempotent Consumer","idempotent-consumer","P1","candidate","KAFKA"
"数据工程与分析","事件流","保留策略","Retention Policy","retention-policy","P1","candidate","KAFKA"
"数据工程与分析","事件流","偏移量","Offset","stream-offset","P1","candidate","KAFKA"
"数据工程与分析","事件流","至多一次投递","At-most-once Delivery","at-most-once-delivery","P2","candidate","KAFKA"
"数据工程与分析","事件流","复制因子","Replication Factor","replication-factor","P2","candidate","KAFKA"
"数据工程与分析","数仓建模","列式存储","Columnar Storage","columnar-storage","P1","candidate","SPARK"
"数据工程与分析","数仓建模","数据集市","Data Mart","data-mart","P1","candidate","SPARK"
"数据工程与分析","数仓建模","维度表","Dimension Table","dimension-table","P1","candidate","SPARK"
"数据工程与分析","数仓建模","事实表","Fact Table","fact-table","P1","candidate","SPARK"
"数据工程与分析","数仓建模","湖仓一体","Lakehouse","lakehouse","P1","candidate","SPARK"
"数据工程与分析","数仓建模","联机分析处理","Online Analytical Processing","olap","P1","candidate","POSTGRES"
"数据工程与分析","数仓建模","联机事务处理","Online Transaction Processing","oltp","P1","candidate","POSTGRES"
"数据工程与分析","数仓建模","星型模型","Star Schema","star-schema","P1","candidate","SPARK"
"数据工程与分析","数仓建模","行式存储","Row-oriented Storage","row-oriented-storage","P2","candidate","POSTGRES"
"数据工程与分析","数仓建模","缓慢变化维","Slowly Changing Dimension","slowly-changing-dimension","P2","candidate","SPARK"
"数据工程与分析","数据格式","CSV","Comma-separated Values","csv-format","P0","candidate","SPARK"
"数据工程与分析","数据格式","数据帧","DataFrame","dataframe","P0","candidate","SPARK"
"数据工程与分析","数据格式","数据集","Dataset","dataset-data","P0","candidate","SPARK"
"数据工程与分析","数据格式","JSON Lines","JSON Lines","json-lines","P1","candidate","SPARK"
"数据工程与分析","数据格式","Parquet","Apache Parquet","parquet","P1","candidate","SPARK"
"数据工程与分析","数据格式","Avro","Apache Avro","avro","P2","candidate","KAFKA"
"数据工程与分析","数据管道","批处理","Batch Processing","batch-processing","P0","candidate","SPARK"
"数据工程与分析","数据管道","数据摄取","Data Ingestion","data-ingestion","P0","candidate","KAFKA"
"数据工程与分析","数据管道","数据管道","Data Pipeline","data-pipeline","P0","candidate","KAFKA"
"数据工程与分析","数据管道","数据质量","Data Quality","data-quality","P0","candidate","SPARK"
"数据工程与分析","数据管道","数据转换","Data Transformation","data-transformation","P0","candidate","SPARK"
"数据工程与分析","数据管道","数据验证","Data Validation","data-validation","P0","candidate","SPARK"
"数据工程与分析","数据管道","流处理","Stream Processing","stream-processing","P0","candidate","KAFKA"
"数据工程与分析","数据管道","回填","Backfill","backfill","P1","candidate","SPARK"
"数据工程与分析","数据管道","检查点","Checkpoint","checkpoint-data","P1","candidate","SPARK"
"数据工程与分析","数据管道","数据目录","Data Catalog","data-catalog","P1","candidate","SPARK"
"数据工程与分析","数据管道","数据契约","Data Contract","data-contract","P1","candidate","KAFKA"
"数据工程与分析","数据管道","数据血缘","Data Lineage","data-lineage","P1","candidate","SPARK"
"数据工程与分析","数据管道","事件时间","Event Time","event-time","P1","candidate","SPARK"
"数据工程与分析","数据管道","增量处理","Incremental Processing","incremental-processing","P1","candidate","SPARK"
"数据工程与分析","数据管道","窗口计算","Windowing","windowing","P1","candidate","SPARK"
"数据工程与分析","数据管道","微批处理","Micro-batch Processing","micro-batch-processing","P2","candidate","SPARK"
"数据工程与分析","数据管道","处理时间","Processing Time","processing-time","P2","candidate","SPARK"
"数据工程与分析","数据管道","水位线","Watermark","watermark-data","P2","candidate","SPARK"
"网络与协议","传输协议","TCP","Transmission Control Protocol","tcp","P0","candidate","RFC_TRANSPORT"
"网络与协议","传输协议","UDP","User Datagram Protocol","udp","P0","candidate","RFC_TRANSPORT"
"网络与协议","传输协议","QUIC","Quick UDP Internet Connections","quic","P1","candidate","RFC_TRANSPORT"
"网络与协议","传输协议","三次握手","TCP Three-way Handshake","tcp-three-way-handshake","P1","candidate","RFC_TRANSPORT"
"网络与协议","传输协议","拥塞控制","Congestion Control","congestion-control","P2","candidate","RFC_TRANSPORT"
"网络与协议","代理与边界","防火墙","Firewall","firewall","P0","candidate","OWASP_ASVS"
"网络与协议","代理与边界","虚拟专用网","Virtual Private Network","vpn","P0","candidate","CNCF"
"网络与协议","代理与边界","正向代理","Forward Proxy","forward-proxy","P1","candidate","CNCF"
"网络与协议","代理与边界","四层负载均衡","Layer 4 Load Balancing","layer-4-load-balancing","P2","candidate","CNCF"
"网络与协议","代理与边界","七层负载均衡","Layer 7 Load Balancing","layer-7-load-balancing","P2","candidate","CNCF"
"网络与协议","加密与身份","私钥","Private Key","private-key","P0","candidate","OWASP_ASVS"
"网络与协议","加密与身份","公钥","Public Key","public-key","P0","candidate","OWASP_ASVS"
"网络与协议","加密与身份","非对称加密","Asymmetric Encryption","asymmetric-encryption","P1","candidate","OWASP_ASVS"
"网络与协议","加密与身份","证书颁发机构","Certificate Authority","certificate-authority","P1","candidate","OWASP_ASVS"
"网络与协议","加密与身份","校验和","Checksum","checksum","P1","candidate","RFC_TRANSPORT"
"网络与协议","加密与身份","数字签名","Digital Signature","digital-signature","P1","candidate","OWASP_ASVS"
"网络与协议","加密与身份","对称加密","Symmetric Encryption","symmetric-encryption","P1","candidate","OWASP_ASVS"
"网络与协议","加密与身份","TLS 握手","TLS Handshake","tls-handshake","P1","candidate","RFC_TRANSPORT"
"网络与协议","加密与身份","密码套件","Cipher Suite","cipher-suite","P2","candidate","OWASP_ASVS"
"网络与协议","实时通信","轮询","Polling","polling","P0","candidate","MDN"
"网络与协议","实时通信","长轮询","Long Polling","long-polling","P1","candidate","MDN"
"网络与协议","实时通信","WebSocket 握手","WebSocket Handshake","websocket-handshake","P2","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","带宽","Bandwidth","bandwidth","P0","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","客户端","Client","client","P0","candidate","RFC_HTTP"
"网络与协议","网络基础","互联网协议地址","IP Address","ip-address","P0","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","本地主机","Localhost","localhost","P0","candidate","RFC_URI"
"网络与协议","网络基础","网络","Network","network","P0","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","端口","Network Port","network-port","P0","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","私网 IP","Private IP","private-ip","P0","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","公网 IP","Public IP","public-ip","P0","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","IPv4","Internet Protocol Version 4","ipv4","P1","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","IPv6","Internet Protocol Version 6","ipv6","P1","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","局域网","Local Area Network","lan","P1","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","环回地址","Loopback Address","loopback-address","P1","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","MAC 地址","MAC Address","mac-address","P1","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","网络吞吐量","Network Throughput","network-throughput","P1","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","数据包","Packet","packet","P1","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","丢包","Packet Loss","packet-loss","P1","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","往返时间","Round-trip Time","round-trip-time","P1","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","套接字","Socket","socket","P1","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","抖动","Jitter","jitter","P2","candidate","RFC_TRANSPORT"
"网络与协议","网络基础","广域网","Wide Area Network","wan","P2","candidate","RFC_TRANSPORT"
"网络与协议","寻址与路由","CIDR","Classless Inter-domain Routing","cidr","P1","candidate","RFC_TRANSPORT"
"网络与协议","寻址与路由","网络地址转换","Network Address Translation","nat","P1","candidate","RFC_TRANSPORT"
"网络与协议","寻址与路由","网关","Network Gateway","network-gateway","P1","candidate","RFC_TRANSPORT"
"网络与协议","寻址与路由","路由器","Router","router","P1","candidate","RFC_TRANSPORT"
"网络与协议","寻址与路由","子网","Subnet","subnet","P1","candidate","RFC_TRANSPORT"
"网络与协议","寻址与路由","路由表","Routing Table","routing-table","P2","candidate","RFC_TRANSPORT"
"网络与协议","压缩","Gzip 压缩","Gzip Compression","gzip-compression","P1","candidate","RFC_HTTP"
"网络与协议","压缩","Brotli 压缩","Brotli Compression","brotli-compression","P2","candidate","RFC_HTTP"
"网络与协议","资源标识","绝对地址","Absolute URL","absolute-url","P0","candidate","RFC_URI"
"网络与协议","资源标识","主机名","Hostname","hostname","P0","candidate","RFC_URI"
"网络与协议","资源标识","查询字符串","Query String","query-string","P0","candidate","RFC_URI"
"网络与协议","资源标识","相对地址","Relative URL","relative-url","P0","candidate","RFC_URI"
"网络与协议","资源标识","URI","Uniform Resource Identifier","uri","P0","candidate","RFC_URI"
"网络与协议","资源标识","URL","Uniform Resource Locator","url","P0","candidate","RFC_URI"
"网络与协议","资源标识","URL 路径","URL Path","url-path","P0","candidate","RFC_URI"
"网络与协议","资源标识","百分号编码","Percent-Encoding","percent-encoding","P1","candidate","RFC_URI"
"网络与协议","资源标识","URL 片段","URL Fragment","url-fragment","P1","candidate","RFC_URI"
"网络与协议","资源标识","URL 方案","URL Scheme","url-scheme","P1","candidate","RFC_URI"
"网络与协议","DNS","DNS 传播","DNS Propagation","dns-propagation","P0","candidate","RFC_URI"
"网络与协议","DNS","DNS 记录","DNS Record","dns-record","P0","candidate","RFC_URI"
"网络与协议","DNS","子域名","Subdomain","subdomain","P0","candidate","RFC_URI"
"网络与协议","DNS","A 记录","A Record","dns-a-record","P1","candidate","RFC_URI"
"网络与协议","DNS","CNAME 记录","CNAME Record","dns-cname-record","P1","candidate","RFC_URI"
"网络与协议","DNS","DNS 解析器","DNS Resolver","dns-resolver","P1","candidate","RFC_URI"
"网络与协议","DNS","DNS 缓存时间","DNS Time to Live","dns-ttl","P1","candidate","RFC_URI"
"网络与协议","DNS","TXT 记录","TXT Record","dns-txt-record","P1","candidate","RFC_URI"
"网络与协议","DNS","顶级域名","Top-level Domain","top-level-domain","P1","candidate","RFC_URI"
"网络与协议","DNS","AAAA 记录","AAAA Record","dns-aaaa-record","P2","candidate","RFC_URI"
"网络与协议","DNS","MX 记录","MX Record","dns-mx-record","P2","candidate","RFC_URI"
"网络与协议","HTTP","Bearer 令牌","Bearer Token","bearer-token","P0","candidate","OIDC"
"网络与协议","HTTP","缓存控制","Cache-Control","cache-control","P0","candidate","RFC_HTTP"
"网络与协议","HTTP","MIME 类型","Media Type","mime-type","P0","candidate","RFC_HTTP"
"网络与协议","HTTP","响应体","Response Body","response-body","P0","candidate","RFC_HTTP"
"网络与协议","HTTP","响应头","Response Header","response-header","P0","candidate","RFC_HTTP"
"网络与协议","HTTP","基本认证","Basic Authentication","basic-authentication","P1","candidate","RFC_HTTP"
"网络与协议","HTTP","条件请求","Conditional Request","conditional-request","P1","candidate","RFC_HTTP"
"网络与协议","HTTP","内容协商","Content Negotiation","content-negotiation","P1","candidate","RFC_HTTP"
"网络与协议","HTTP","实体标签","Entity Tag","etag","P1","candidate","RFC_HTTP"
"网络与协议","HTTP","HTTP/1.1","HTTP Version 1.1","http-1-1","P1","candidate","RFC_HTTP"
"网络与协议","HTTP","HTTP/2","HTTP Version 2","http-2","P1","candidate","RFC_HTTP"
"网络与协议","HTTP","HTTP/3","HTTP Version 3","http-3","P1","candidate","RFC_TRANSPORT"
"网络与协议","HTTP","持久连接","Persistent Connection","persistent-connection","P1","candidate","RFC_HTTP"
"网络与协议","HTTP","预检请求","Preflight Request","preflight-request","P1","candidate","MDN"
"网络与协议","HTTP","分块传输","Chunked Transfer Encoding","chunked-transfer-encoding","P2","candidate","RFC_HTTP"
"移动端与跨平台","导航","深度链接","Deep Link","deep-link","P0","candidate","ANDROID"
"移动端与跨平台","导航","应用链接","App Link","app-link","P1","candidate","ANDROID"
"移动端与跨平台","导航","返回栈","Back Stack","back-stack","P1","candidate","ANDROID"
"移动端与跨平台","导航","意图","Intent","intent-android","P1","candidate","ANDROID"
"移动端与跨平台","导航","通用链接","Universal Link","universal-link","P1","candidate","APPLE_HIG"
"移动端与跨平台","构建发布","应用清单","App Manifest","app-manifest","P0","candidate","ANDROID"
"移动端与跨平台","构建发布","仿真器","Emulator","emulator","P0","candidate","ANDROID"
"移动端与跨平台","构建发布","包名","Package Name","package-name","P0","candidate","ANDROID"
"移动端与跨平台","构建发布","模拟器","Simulator","simulator","P0","candidate","APPLE_HIG"
"移动端与跨平台","构建发布","AAB","Android App Bundle","aab","P1","candidate","ANDROID"
"移动端与跨平台","构建发布","APK","Android Package Kit","apk","P1","candidate","ANDROID"
"移动端与跨平台","构建发布","Bundle ID","Bundle Identifier","bundle-identifier","P1","candidate","APPLE_HIG"
"移动端与跨平台","构建发布","代码签名","Code Signing","code-signing","P1","candidate","APPLE_HIG"
"移动端与跨平台","构建发布","IPA","iOS App Store Package","ipa","P2","candidate","APPLE_HIG"
"移动端与跨平台","构建发布","配置描述文件","Provisioning Profile","provisioning-profile","P2","candidate","APPLE_HIG"
"移动端与跨平台","交互","手势","Gesture","gesture","P0","candidate","APPLE_HIG"
"移动端与跨平台","交互","触觉反馈","Haptic Feedback","haptic-feedback","P0","candidate","APPLE_HIG"
"移动端与跨平台","交互","长按","Long Press","long-press","P0","candidate","APPLE_HIG"
"移动端与跨平台","交互","滑动","Swipe","swipe-gesture","P0","candidate","APPLE_HIG"
"移动端与跨平台","交互","轻点","Tap","tap-gesture","P0","candidate","APPLE_HIG"
"移动端与跨平台","交互","触控目标","Touch Target","touch-target","P0","candidate","APPLE_HIG"
"移动端与跨平台","交互","拖拽手势","Drag Gesture","drag-gesture","P1","candidate","APPLE_HIG"
"移动端与跨平台","交互","双指缩放","Pinch to Zoom","pinch-to-zoom","P1","candidate","APPLE_HIG"
"移动端与跨平台","交互","系统手势","System Gesture","system-gesture","P1","candidate","APPLE_HIG"
"移动端与跨平台","可访问性","动态字体","Dynamic Type","dynamic-type","P1","candidate","APPLE_HIG"
"移动端与跨平台","可访问性","TalkBack","TalkBack","talkback","P1","candidate","ANDROID"
"移动端与跨平台","可访问性","VoiceOver","VoiceOver","voiceover","P1","candidate","APPLE_HIG"
"移动端与跨平台","离线与同步","数据同步","Data Synchronization","data-synchronization","P0","candidate","ANDROID"
"移动端与跨平台","离线与同步","离线优先","Offline First","offline-first","P0","candidate","ANDROID"
"移动端与跨平台","离线与同步","冲突解决","Conflict Resolution","conflict-resolution","P1","candidate","ANDROID"
"移动端与跨平台","离线与同步","同步冲突","Sync Conflict","sync-conflict","P1","candidate","ANDROID"
"移动端与跨平台","设备适配","自适应布局","Adaptive Layout","adaptive-layout","P0","candidate","ANDROID"
"移动端与跨平台","设备适配","安全区域","Safe Area","safe-area","P0","candidate","APPLE_HIG"
"移动端与跨平台","设备适配","屏幕方向","Screen Orientation","screen-orientation","P0","candidate","ANDROID"
"移动端与跨平台","设备适配","设备像素比","Device Pixel Ratio","device-pixel-ratio","P1","candidate","MDN"
"移动端与跨平台","设备适配","刘海屏","Display Cutout","display-cutout","P1","candidate","ANDROID"
"移动端与跨平台","设备适配","折叠屏","Foldable Display","foldable-display","P1","candidate","ANDROID"
"移动端与跨平台","设备适配","横屏","Landscape Orientation","landscape-orientation","P1","candidate","ANDROID"
"移动端与跨平台","设备适配","竖屏","Portrait Orientation","portrait-orientation","P1","candidate","ANDROID"
"移动端与跨平台","设备适配","安全区域边距","Safe Area Insets","safe-area-insets","P1","candidate","APPLE_HIG"
"移动端与跨平台","设备适配","屏幕密度","Screen Density","screen-density","P1","candidate","ANDROID"
"移动端与跨平台","生命周期","应用生命周期","App Lifecycle","app-lifecycle","P0","candidate","ANDROID"
"移动端与跨平台","生命周期","后台状态","Background State","background-state","P0","candidate","ANDROID"
"移动端与跨平台","生命周期","前台状态","Foreground State","foreground-state","P0","candidate","ANDROID"
"移动端与跨平台","生命周期","状态恢复","State Restoration","state-restoration","P1","candidate","ANDROID"
"移动端与跨平台","生命周期","热启动","Warm Start","warm-start","P1","candidate","ANDROID"
"移动端与跨平台","系统能力","应用权限","App Permission","app-permission","P0","candidate","ANDROID"
"移动端与跨平台","系统能力","相机权限","Camera Permission","camera-permission","P0","candidate","ANDROID"
"移动端与跨平台","系统能力","位置权限","Location Permission","location-permission","P0","candidate","ANDROID"
"移动端与跨平台","系统能力","推送通知","Push Notification","push-notification","P0","candidate","ANDROID"
"移动端与跨平台","系统能力","生物识别认证","Biometric Authentication","biometric-authentication","P1","candidate","ANDROID"
"移动端与跨平台","系统能力","本地通知","Local Notification","local-notification","P1","candidate","APPLE_HIG"
"移动端与跨平台","系统能力","安全存储","Secure Storage","secure-storage","P1","candidate","OWASP_ASVS"
"移动端与跨平台","系统能力","钥匙串","Keychain","keychain","P2","candidate","APPLE_HIG"
"移动端与跨平台","系统能力","密钥库","Keystore","keystore","P2","candidate","ANDROID"
"移动端与跨平台","应用形态","跨平台开发","Cross-platform Development","cross-platform-development","P0","candidate","FLUTTER"
"移动端与跨平台","应用形态","原生应用","Native App","native-app","P0","candidate","ANDROID"
"移动端与跨平台","应用形态","Web 应用","Web App","web-app","P0","candidate","WHATWG"
"移动端与跨平台","应用形态","WebView","WebView","webview","P0","candidate","ANDROID"
"移动端与跨平台","应用形态","混合应用","Hybrid App","hybrid-app","P1","candidate","ANDROID"
"移动端与跨平台","应用形态","原生桥接","Native Bridge","native-bridge","P1","candidate","FLUTTER"
"移动端与跨平台","应用形态","平台通道","Platform Channel","platform-channel","P1","candidate","FLUTTER"
"AI·Agent","安全","数据外泄","Data Exfiltration","data-exfiltration","P0","candidate","OWASP"
"AI·Agent","安全","间接提示词注入","Indirect Prompt Injection","indirect-prompt-injection","P0","candidate","OWASP"
"AI·Agent","安全","提示词注入","Prompt Injection","prompt-injection","P0","candidate","OWASP"
"AI·Agent","安全","工具滥用","Tool Misuse","tool-misuse","P0","candidate","OWASP"
"AI·Agent","安全","越狱提示","Jailbreak Prompt","jailbreak-prompt","P1","candidate","OWASP"
"AI·Agent","工具与执行","代码执行器","Code Interpreter","code-interpreter","P0","candidate","OPENAI"
"AI·Agent","工具与执行","计算机操作","Computer Use","computer-use","P0","candidate","OPENAI"
"AI·Agent","工具与执行","自定义工具","Custom Tool","custom-tool","P0","candidate","OPENAI"
"AI·Agent","工具与执行","执行沙箱","Execution Sandbox","execution-sandbox","P0","candidate","OPENAI"
"AI·Agent","工具与执行","文件搜索工具","File Search Tool","file-search-tool","P0","candidate","OPENAI"
"AI·Agent","工具与执行","权限边界","Permission Boundary","permission-boundary","P0","candidate","MCP"
"AI·Agent","工具与执行","工具审批","Tool Approval","tool-approval","P0","candidate","MCP"
"AI·Agent","工具与执行","工具架构","Tool Schema","tool-schema","P0","candidate","OPENAI"
"AI·Agent","工具与执行","网页搜索工具","Web Search Tool","web-search-tool","P0","candidate","OPENAI"
"AI·Agent","工具与执行","函数架构","Function Schema","function-schema","P1","candidate","OPENAI"
"AI·Agent","工具与执行","托管工具","Hosted Tool","hosted-tool","P1","candidate","OPENAI"
"AI·Agent","工具与执行","并行工具调用","Parallel Tool Calling","parallel-tool-calling","P1","candidate","OPENAI"
"AI·Agent","工具与执行","工具调用编号","Tool Call ID","tool-call-id","P1","candidate","OPENAI"
"AI·Agent","模型能力","计算机视觉","Computer Vision","computer-vision","P0","candidate","OPENAI"
"AI·Agent","模型能力","图像生成","Image Generation","image-generation","P0","candidate","OPENAI"
"AI·Agent","模型能力","信息抽取","Information Extraction","information-extraction","P0","candidate","OPENAI"
"AI·Agent","模型能力","机器翻译","Machine Translation","machine-translation","P0","candidate","OPENAI"
"AI·Agent","模型能力","光学字符识别","Optical Character Recognition","ocr","P0","candidate","OPENAI"
"AI·Agent","模型能力","语音转文字","Speech to Text","speech-to-text","P0","candidate","OPENAI"
"AI·Agent","模型能力","摘要生成","Summarization","summarization","P0","candidate","OPENAI"
"AI·Agent","模型能力","文本分类","Text Classification","text-classification","P0","candidate","OPENAI"
"AI·Agent","模型能力","文本生成","Text Generation","text-generation","P0","candidate","OPENAI"
"AI·Agent","模型能力","文字转语音","Text to Speech","text-to-speech","P0","candidate","OPENAI"
"AI·Agent","评测","评测数据集","Evaluation Dataset","evaluation-dataset","P0","candidate","OPENAI"
"AI·Agent","评测","评测运行","Evaluation Run","evaluation-run","P0","candidate","OPENAI"
"AI·Agent","评测","评分规则","Grading Rubric","grading-rubric","P0","candidate","OPENAI"
"AI·Agent","评测","回归评测","Regression Evaluation","regression-evaluation","P0","candidate","OPENAI"
"AI·Agent","评测","安全评测","Safety Evaluation","safety-evaluation","P0","candidate","OPENAI"
"AI·Agent","评测","成本评测","Cost Evaluation","cost-evaluation","P1","candidate","OPENAI"
"AI·Agent","评测","人工评分器","Human Grader","human-grader","P1","candidate","OPENAI"
"AI·Agent","评测","延迟评测","Latency Evaluation","latency-evaluation","P1","candidate","OPENAI"
"AI·Agent","评测","模型评分器","Model Grader","model-grader","P1","candidate","OPENAI"
"AI·Agent","评测","通过失败评分","Pass Fail Grader","pass-fail-grader","P1","candidate","OPENAI"
"AI·Agent","上下文管理","上下文溢出","Context Overflow","context-overflow","P0","candidate","OPENAI"
"AI·Agent","上下文管理","对话状态","Conversation State","conversation-state","P0","candidate","OPENAI"
"AI·Agent","上下文管理","对话摘要","Conversation Summary","conversation-summary","P0","candidate","OPENAI"
"AI·Agent","上下文管理","令牌预算","Token Budget","token-budget","P0","candidate","OPENAI"
"AI·Agent","上下文管理","上下文裁剪","Context Pruning","context-pruning","P1","candidate","OPENAI"
"AI·Agent","上下文管理","上下文截断","Context Truncation","context-truncation","P1","candidate","OPENAI"
"AI·Agent","上下文管理","有状态调用","Stateful Invocation","stateful-invocation","P1","candidate","OPENAI"
"AI·Agent","上下文管理","无状态调用","Stateless Invocation","stateless-invocation","P1","candidate","OPENAI"
"AI·Agent","生成控制","JSON 模式","JSON Mode","json-mode","P0","candidate","OPENAI"
"AI·Agent","生成控制","最大输出令牌","Maximum Output Tokens","max-output-tokens","P0","candidate","OPENAI"
"AI·Agent","生成控制","输出模式","Output Schema","output-schema","P0","candidate","OPENAI"
"AI·Agent","生成控制","响应格式","Response Format","response-format","P0","candidate","OPENAI"
"AI·Agent","生成控制","约束解码","Constrained Decoding","constrained-decoding","P1","candidate","OPENAI"
"AI·Agent","生成控制","确定性输出","Deterministic Output","deterministic-output","P1","candidate","OPENAI"
"AI·Agent","生成控制","随机性","Sampling Randomness","sampling-randomness","P1","candidate","OPENAI"
"AI·Agent","生成控制","停止序列","Stop Sequence","stop-sequence","P1","candidate","OPENAI"
"AI·Agent","提示词工程","上下文工程","Context Engineering","context-engineering","P0","candidate","OPENAI"
"AI·Agent","提示词工程","提示词模板","Prompt Template","prompt-template","P0","candidate","ANTHROPIC"
"AI·Agent","提示词工程","提示词变量","Prompt Variable","prompt-variable","P0","candidate","ANTHROPIC"
"AI·Agent","提示词工程","示例驱动提示","Example-driven Prompting","example-driven-prompting","P1","candidate","ANTHROPIC"
"AI·Agent","提示词工程","提示词链","Prompt Chaining","prompt-chaining","P1","candidate","ANTHROPIC"
"AI·Agent","提示词工程","提示词路由","Prompt Routing","prompt-routing","P1","candidate","ANTHROPIC"
"AI·Agent","提示词工程","提示词版本","Prompt Versioning","prompt-versioning","P1","candidate","OPENAI"
"AI·Agent","智能体架构","智能体运行","Agent Run","agent-run","P0","candidate","OPENAI"
"AI·Agent","智能体架构","智能体步骤","Agent Step","agent-step","P0","candidate","OPENAI"
"AI·Agent","智能体架构","智能体工作流","Agentic Workflow","agentic-workflow","P0","candidate","OPENAI"
"AI·Agent","智能体架构","人工审批","Human Approval","human-approval","P0","candidate","MCP"
"AI·Agent","智能体架构","多智能体","Multi-agent","multi-agent","P0","candidate","OPENAI"
"AI·Agent","智能体架构","重试策略","Retry Policy","retry-policy","P0","candidate","OPENAI"
"AI·Agent","智能体架构","停止条件","Stopping Condition","stopping-condition","P0","candidate","OPENAI"
"AI·Agent","智能体架构","智能体委派","Agent Delegation","agent-delegation","P1","candidate","OPENAI"
"AI·Agent","智能体架构","智能体轨迹","Agent Trace","agent-trace","P1","candidate","OPENAI"
"AI·Agent","智能体架构","确定性工作流","Deterministic Workflow","deterministic-workflow","P1","candidate","OPENAI"
"AI·Agent","智能体架构","路由智能体","Router Agent","router-agent","P1","candidate","OPENAI"
"AI·Agent","智能体架构","监督者智能体","Supervisor Agent","supervisor-agent","P1","candidate","OPENAI"
"AI·Agent","智能体架构","工作者智能体","Worker Agent","worker-agent","P1","candidate","OPENAI"
"AI·Agent","MCP","MCP 能力协商","MCP Capability Negotiation","mcp-capability-negotiation","P1","candidate","MCP"
"AI·Agent","MCP","MCP 引导交互","MCP Elicitation","mcp-elicitation","P1","candidate","MCP"
"AI·Agent","MCP","MCP 资源模板","MCP Resource Template","mcp-resource-template","P1","candidate","MCP"
"AI·Agent","MCP","MCP 根目录","MCP Roots","mcp-roots","P1","candidate","MCP"
"AI·Agent","MCP","MCP 列表变更通知","MCP List Changed Notification","mcp-list-changed-notification","P2","candidate","MCP"
"AI·Agent","MCP","MCP 日志","MCP Logging","mcp-logging","P2","candidate","MCP"
"AI·Agent","MCP","MCP 进度通知","MCP Progress Notification","mcp-progress-notification","P2","candidate","MCP"
